id,city,area,property_type,bedrooms,bathrooms,nightly_price_usd,review_score,occupancy_rate,distance_to_beach_km,distance_to_airport_km,num_reviews,amenities,annual_revenue_usd,property_price_usd,roi_pct,investment_score,latitude,longitude,peak_occupancy,off_occupancy,amenity_count,has_pool,has_wifi,has_ac,has_parking,city_enc,area_enc,property_type_enc,investment_label,label_enc
DXB0109,Dubai,Palm Jumeirah,Apartment,2,1,384,4.47,0.52,1.5,33.4,63,Washer|Pool|Parking|Sea View|Kitchen|Gym|WiFi|Balcony,52476,727144,7.22,84,24.924,55.0624,0.52,0.26,8,1,1,0,1,0,21,0,Buy,2
DXB0110,Dubai,JVC,Penthouse,3,3,730,4.29,0.46,1.3,24.8,406,Doorman|Gym|Sea View|AC|Kitchen|Balcony|Pool|Parking,88248,1174572,7.51,83,24.7163,55.0332,0.46,0.23,8,1,0,1,1,0,16,7,Buy,2
DXB0111,Dubai,Deira,Studio,3,4,97,4.61,0.46,0.9,10.4,356,Pool|Sea View|Balcony|WiFi,11726,159763,7.34,85,25.0916,55.0429,0.46,0.23,4,1,1,0,0,0,11,8,Buy,2
DXB0112,Dubai,JVC,Penthouse,3,2,616,4.09,0.79,6.9,16.9,145,Washer|Parking|Gym|Sea View,127889,1756981,7.28,85,25.1009,55.023,0.79,0.395,4,0,0,0,1,0,16,7,Buy,2
DXB0113,Dubai,DIFC,Townhouse,4,5,675,4.88,0.46,0.8,5.8,225,Balcony|Kitchen|AC|WiFi|Sea View|Washer,81599,930602,8.77,95,24.8089,55.2498,0.46,0.23,6,0,1,1,0,0,10,10,Buy,2
DXB0114,Dubai,JVC,Apartment,4,5,234,4.87,0.83,2.8,16.4,237,Balcony|Sea View|WiFi|Kitchen|Parking,51041,591965,8.62,99,25.0542,55.0608,0.83,0.415,5,0,1,0,1,0,16,0,Buy,2
DXB0115,Dubai,Dubai Hills,Penthouse,0,1,498,4.29,0.71,3.5,33.5,51,Washer|AC|Doorman|Gym|Sea View|WiFi|Pool,92921,1089893,8.53,92,25.1582,54.9841,0.71,0.355,7,1,1,1,0,0,13,7,Buy,2
DXB0116,Dubai,JVC,Apartment,3,2,233,4.38,0.87,6.4,5.7,173,Parking|Kitchen|Pool|AC|Balcony|Washer,53272,650960,8.18,94,24.8612,55.225,0.87,0.435,6,1,0,1,1,0,16,0,Buy,2
DXB0117,Dubai,JVC,Penthouse,2,3,624,4.11,0.52,6.7,20.8,84,Pool|AC|Kitchen|Parking|Doorman|Sea View|Gym,85273,1220812,6.98,78,24.803,55.0634,0.52,0.26,7,1,0,1,1,0,16,7,Hold,1
DXB0118,Dubai,Silicon Oasis,Villa,0,1,205,4.9,0.51,4.7,21.6,341,Washer|Gym|AC|Sea View|Kitchen|WiFi|Pool|Parking,27476,320170,8.58,93,25.0909,55.3978,0.51,0.255,8,1,1,1,1,0,24,11,Buy,2
DXB0119,Dubai,Business Bay,Apartment,1,1,178,3.81,0.51,7.2,22.9,341,Washer|Doorman|Pool|Gym|Balcony|AC,23857,331662,7.19,77,25.0603,55.299,0.51,0.255,6,1,0,1,0,0,6,0,Buy,2
DXB0120,Dubai,Dubai Hills,Apartment,1,2,162,4.9,0.65,3.1,6.4,219,Gym|Kitchen|WiFi|Sea View,27673,347876,7.95,93,24.7998,55.3428,0.65,0.325,4,0,1,0,0,0,13,0,Buy,2
DXB0121,Dubai,Silicon Oasis,Studio,1,1,70,4.52,0.57,3.2,15.7,30,Washer|Gym|Pool|Kitchen|Balcony|AC,10486,122766,8.54,91,25.1314,55.0783,0.57,0.285,6,1,0,1,0,0,24,8,Buy,2
DXB0122,Dubai,JVC,Studio,3,4,143,4.37,0.76,7.5,11.4,181,Sea View|Doorman|Balcony|Parking|Gym|AC|Pool,28561,381922,7.48,88,24.7187,55.0574,0.76,0.38,7,1,0,1,1,0,16,8,Buy,2
DXB0123,Dubai,Dubai Hills,Apartment,2,3,222,3.86,0.68,4.8,28.1,109,Sea View|Kitchen|AC|Pool|Gym|WiFi|Balcony|Doorman,39672,471240,8.42,87,24.764,54.9451,0.68,0.34,8,1,1,1,0,0,13,0,Buy,2
DXB0124,Dubai,Business Bay,Villa,1,1,521,4.39,0.77,3.5,29.6,94,Washer|Gym|Pool|WiFi|Doorman|Balcony,105427,1217577,8.66,94,25.1796,55.3168,0.77,0.385,6,1,1,0,0,0,6,11,Buy,2
DXB0125,Dubai,Palm Jumeirah,Penthouse,4,5,1640,4.51,0.62,0.8,9.1,384,Kitchen|Doorman|Washer|Pool|WiFi,267215,3758359,7.11,87,25.2701,55.1676,0.62,0.31,5,1,1,0,0,0,21,7,Buy,2
DXB0126,Dubai,Dubai Marina,Penthouse,0,1,543,4.45,0.86,5.9,24.8,332,Washer|Balcony|Kitchen|Doorman,122722,1675107,7.33,90,25.1154,55.4095,0.86,0.43,4,0,0,0,0,0,14,7,Buy,2
DXB0127,Dubai,Dubai Hills,Studio,0,1,89,4.39,0.55,7.9,6.2,358,Washer|Parking|Sea View|Balcony,12864,182221,7.06,82,25.1233,55.4551,0.55,0.275,4,0,0,0,1,0,13,8,Buy,2
DXB0128,Dubai,JBR,Apartment,3,2,266,4.48,0.88,0.4,13.9,386,Balcony|Doorman|Gym|WiFi|Parking,61516,814492,7.55,96,25.2546,55.4826,0.88,0.44,5,0,1,0,1,0,15,0,Buy,2
DXB0129,Dubai,JBR,Villa,2,1,714,4.37,0.86,6.8,29.9,183,Kitchen|Gym|WiFi|Balcony,161370,1907656,8.46,95,24.7222,55.2578,0.86,0.43,4,0,1,0,0,0,15,11,Buy,2
DXB0130,Dubai,JBR,Villa,1,1,482,3.94,0.49,5.6,26.7,394,AC|WiFi|Parking|Doorman|Gym,62068,738580,8.4,84,24.7392,55.0892,0.49,0.245,5,0,1,1,1,0,15,11,Buy,2
DXB0131,Dubai,JVC,Villa,3,3,531,4.75,0.6,5.0,23.5,39,Doorman|Sea View|Washer|Balcony|Kitchen|Parking|Gym|WiFi,83728,1167789,7.17,86,24.8398,54.9146,0.6,0.3,8,0,1,0,1,0,16,11,Buy,2
DXB0132,Dubai,Silicon Oasis,Penthouse,2,2,533,3.83,0.86,4.3,29.0,193,Pool|Washer|Gym|Parking|WiFi|Kitchen|Doorman|AC,120462,1704116,7.07,84,25.2988,55.1104,0.86,0.43,8,1,1,1,1,0,24,7,Buy,2
DXB0133,Dubai,Business Bay,Apartment,0,1,169,4.28,0.68,5.1,34.5,338,Kitchen|Balcony|Sea View|AC|Doorman|Pool|WiFi|Parking,30201,419833,7.19,84,25.161,55.1507,0.68,0.34,8,1,1,1,1,0,6,0,Buy,2
DXB0134,Dubai,Downtown Dubai,Studio,4,4,266,4.69,0.56,1.0,13.6,131,Parking|Pool|Sea View|Kitchen|Doorman|Balcony|Gym|AC,39147,467996,8.36,93,24.8778,55.0402,0.56,0.28,8,1,0,1,1,0,12,8,Buy,2
DXB0135,Dubai,Silicon Oasis,Penthouse,4,5,552,3.82,0.91,3.5,25.4,311,Parking|Washer|Kitchen|Doorman|WiFi|Sea View|Balcony|AC,132010,1592862,8.29,91,24.831,55.47,0.91,0.455,8,0,1,1,1,0,24,7,Buy,2
DXB0136,Dubai,Dubai Marina,Studio,0,1,130,3.91,0.65,7.0,19.0,375,Kitchen|Balcony|AC|Parking,22207,314623,7.06,80,25.068,55.0002,0.65,0.325,4,0,0,1,1,0,14,8,Buy,2
DXB0137,Dubai,DIFC,Villa,2,1,929,4.08,0.89,5.2,20.4,367,Parking|Washer|AC|Kitchen|Balcony|WiFi|Gym|Doorman,217286,2803861,7.75,90,24.8384,55.0059,0.89,0.445,8,0,1,1,1,0,10,11,Buy,2
DXB0138,Dubai,JVC,Studio,4,4,147,4.02,0.82,2.9,34.1,265,Parking|Kitchen|Gym|Washer|Balcony|WiFi,31678,343450,9.22,95,25.2303,55.4567,0.82,0.41,6,0,1,0,1,0,16,8,Buy,2
DXB0139,Dubai,JBR,Apartment,2,2,289,4.01,0.64,6.1,9.6,75,WiFi|Washer|Sea View|Gym|Balcony,48607,643317,7.56,83,25.1895,55.0347,0.64,0.32,5,0,1,0,0,0,15,0,Buy,2
DXB0140,Dubai,Palm Jumeirah,Apartment,2,1,363,4.44,0.73,4.7,31.3,197,Kitchen|Doorman|Pool|Washer|Parking|AC|Gym|Balcony,69639,763806,9.12,96,24.8594,54.9777,0.73,0.365,8,1,0,1,1,0,21,0,Buy,2
DXB0141,Dubai,Palm Jumeirah,Villa,1,2,921,4.95,0.86,6.5,21.5,150,Parking|Sea View|Pool|WiFi|Doorman|Gym|Balcony|Washer,208153,2723090,7.64,95,24.7522,55.1451,0.86,0.43,8,1,1,0,1,0,21,11,Buy,2
DXB0142,Dubai,Silicon Oasis,Villa,4,3,462,4.11,0.79,4.0,11.6,241,Sea View|WiFi|Washer|Doorman|AC|Kitchen,95917,1048270,9.15,95,25.11,54.9457,0.79,0.395,6,0,1,1,0,0,24,11,Buy,2
DXB0143,Dubai,Business Bay,Penthouse,4,5,1150,4.39,0.68,4.8,15.4,195,Parking|WiFi|Doorman|Balcony|Sea View|Pool|Kitchen,205510,2819094,7.29,86,25.1068,55.2394,0.68,0.34,7,1,1,0,1,0,6,7,Buy,2
DXB0144,Dubai,Deira,Apartment,4,3,167,4.85,0.82,5.3,31.0,228,Gym|Parking|AC|WiFi|Sea View|Doorman,35988,497163,7.24,92,25.125,55.4022,0.82,0.41,6,0,1,1,1,0,11,0,Buy,2
DXB0145,Dubai,JVC,Villa,3,3,556,4.62,0.74,6.0,31.4,196,Balcony|Pool|Doorman|AC,108126,1213149,8.91,97,25.2231,54.9175,0.74,0.37,4,1,0,1,0,0,16,11,Buy,2
DXB0146,Dubai,Downtown Dubai,Penthouse,0,1,746,3.95,0.61,6.0,29.5,337,Pool|Washer|Gym|Balcony|Kitchen,119590,1342739,8.91,89,25.1993,55.2045,0.61,0.305,5,1,0,0,0,0,12,7,Buy,2
DXB0147,Dubai,JBR,Villa,1,1,447,4.14,0.74,7.9,12.8,45,Sea View|Parking|Doorman|WiFi|AC|Pool,86929,1129582,7.7,87,25.0804,55.224,0.74,0.37,6,1,1,1,1,0,15,11,Buy,2
DXB0148,Dubai,Dubai Marina,Studio,1,1,163,3.93,0.81,4.4,15.3,29,Doorman|Kitchen|Balcony|Pool|Parking|Gym|Washer|Sea View,34697,493954,7.02,83,25.0796,55.4592,0.81,0.405,8,1,0,0,1,0,14,8,Buy,2
DXB0149,Dubai,Downtown Dubai,Penthouse,4,4,1198,4.92,0.77,0.6,26.2,268,Gym|Sea View|Pool|Washer,242422,2849334,8.51,100,24.7404,55.2493,0.77,0.385,4,1,0,0,0,0,12,7,Buy,2
DXB0150,Dubai,DIFC,Villa,1,1,644,4.55,0.47,7.0,34.1,273,Pool|Washer|WiFi|AC|Sea View|Gym|Doorman,79544,1135537,7.0,81,25.1498,54.9781,0.47,0.235,7,1,1,1,0,0,10,11,Buy,2
DXB0151,Dubai,JBR,Apartment,4,5,362,3.83,0.46,2.7,28.1,134,Kitchen|Doorman|Pool|WiFi|Balcony|Sea View|Washer|Gym,43761,545149,8.03,81,25.11,55.1675,0.46,0.23,8,1,1,0,0,0,15,0,Buy,2
DXB0152,Dubai,Dubai Marina,Studio,0,1,112,5.0,0.65,3.7,28.8,284,Gym|Washer|Parking|Pool|Sea View,19132,215017,8.9,98,25.1162,55.0325,0.65,0.325,5,1,0,0,1,0,14,8,Buy,2
DXB0153,Dubai,JBR,Villa,3,4,643,4.62,0.76,2.3,9.5,108,Parking|Doorman|Gym|Washer|WiFi|Pool|Kitchen,128425,1822446,7.05,88,24.9594,55.4662,0.76,0.38,7,1,1,0,1,0,15,11,Buy,2
DXB0154,Dubai,Dubai Marina,Villa,0,1,439,4.57,0.64,2.3,17.3,151,Kitchen|Balcony|Sea View|Parking|Pool|Gym,73836,1056956,6.99,85,25.2365,55.038,0.64,0.32,6,1,0,0,1,0,14,11,Hold,1
DXB0155,Dubai,JBR,Apartment,2,2,230,3.84,0.76,3.0,19.2,230,Washer|Balcony|Kitchen|Doorman,45937,636978,7.21,83,25.2809,55.0113,0.76,0.38,4,0,0,0,0,0,15,0,Buy,2
DXB0156,Dubai,Dubai Hills,Studio,1,1,133,4.73,0.81,6.8,23.8,225,Washer|Kitchen|AC|Balcony|Pool|WiFi|Doorman,28311,381599,7.42,91,24.7787,54.9195,0.81,0.405,7,1,1,1,0,0,13,8,Buy,2
DXB0157,Dubai,DIFC,Villa,4,4,1216,4.54,0.82,3.9,8.8,233,Gym|Doorman|Washer|Sea View|Parking|Balcony,262043,2899481,9.04,98,25.1113,55.1582,0.82,0.41,6,0,0,0,1,0,10,11,Buy,2
DXB0158,Dubai,DIFC,Penthouse,1,2,819,4.39,0.48,4.7,28.9,145,Washer|Sea View|Pool|Doorman|Parking|AC|WiFi,103312,1201903,8.6,88,24.8862,55.1731,0.48,0.24,7,1,1,1,1,0,10,7,Buy,2
DXB0159,Dubai,Dubai Marina,Apartment,3,3,269,3.89,0.63,3.9,13.7,39,Parking|Pool|Doorman|Balcony|AC|WiFi|Kitchen|Washer,44537,573417,7.77,83,25.117,55.4161,0.63,0.315,8,1,1,1,1,0,14,0,Buy,2
DXB0160,Dubai,Downtown Dubai,Studio,2,2,221,3.85,0.68,0.9,34.6,75,Pool|Parking|Sea View|Kitchen|Balcony|WiFi|Doorman|Washer,39494,455471,8.67,90,24.7855,55.1993,0.68,0.34,8,1,1,0,1,0,12,8,Buy,2
DXB0161,Dubai,Deira,Studio,3,3,109,4.64,0.71,0.2,20.5,270,WiFi|Gym|Pool|Washer|Kitchen|Doorman,20338,240990,8.44,100,24.7527,55.1104,0.71,0.355,6,1,1,0,0,0,11,8,Buy,2
DXB0162,Dubai,Dubai Hills,Townhouse,0,1,206,3.89,0.64,1.1,25.7,67,Sea View|WiFi|AC|Washer|Kitchen|Gym,34648,441876,7.84,85,25.1804,55.0201,0.64,0.32,6,0,1,1,0,0,13,10,Buy,2
DXB0163,Dubai,Palm Jumeirah,Apartment,3,2,416,3.93,0.75,5.7,33.1,158,Gym|Washer|Kitchen|Sea View|Pool|AC|Parking,81994,880898,9.31,93,24.7312,55.2248,0.75,0.375,7,1,0,1,1,0,21,0,Buy,2
DXB0164,Dubai,Palm Jumeirah,Villa,2,3,1052,4.85,0.79,6.4,29.4,18,Gym|WiFi|Parking|Doorman|Kitchen,218408,2598605,8.4,97,24.7481,55.4369,0.79,0.395,5,0,1,0,1,0,21,11,Buy,2
DXB0165,Dubai,JBR,Townhouse,4,4,568,4.78,0.66,5.2,26.9,274,Kitchen|Parking|Gym|Pool|Doorman|WiFi|AC,98518,1241229,7.94,92,24.749,54.9362,0.66,0.33,7,1,1,1,1,0,15,10,Buy,2
DXB0166,Dubai,Dubai Hills,Penthouse,4,3,887,3.99,0.86,1.8,15.1,269,Washer|Gym|Sea View|WiFi|Doorman,200469,2863598,7.0,85,24.8093,55.3738,0.86,0.43,5,0,1,0,0,0,13,7,Buy,2
DXB0167,Dubai,JBR,Villa,4,5,880,4.4,0.71,5.8,34.9,89,Parking|Doorman|Balcony|AC|Pool|Washer|Gym|WiFi,164197,1885262,8.71,93,25.2849,55.2902,0.71,0.355,8,1,1,1,1,0,15,11,Buy,2
DXB0168,Dubai,Palm Jumeirah,Studio,1,1,200,4.62,0.48,0.3,18.9,325,AC|Gym|Doorman|Kitchen|Washer|Sea View|Parking|Pool,25229,292437,8.63,96,25.221,55.3363,0.48,0.24,8,1,0,1,1,0,21,8,Buy,2
DXB0169,Dubai,Business Bay,Townhouse,4,3,558,4.31,0.61,3.0,6.2,26,Parking|Doorman|Kitchen|Washer|AC|Balcony|Sea View|WiFi,89452,1281730,6.98,82,25.2202,55.2472,0.61,0.305,8,0,1,1,1,0,6,10,Hold,1
DXB0170,Dubai,Dubai Marina,Apartment,0,1,177,4.67,0.68,7.0,17.7,284,AC|WiFi|Balcony|Doorman|Washer|Pool|Kitchen|Parking,31631,442917,7.14,87,24.8661,55.2554,0.68,0.34,8,1,1,1,1,0,14,0,Buy,2
DXB0171,Dubai,Business Bay,Studio,3,2,205,4.05,0.74,5.1,8.9,217,AC|Sea View|Gym|Washer|Pool|Kitchen|WiFi,39867,533188,7.48,85,25.1295,55.4454,0.74,0.37,7,1,1,1,0,0,6,8,Buy,2
DXB0172,Dubai,Silicon Oasis,Penthouse,1,1,362,4.09,0.91,1.5,19.8,268,Parking|Washer|Kitchen|Sea View|Doorman|WiFi|Gym|AC,86572,1197199,7.23,88,24.8483,55.4224,0.91,0.455,8,0,1,1,1,0,24,7,Buy,2
DXB0173,Dubai,Deira,Apartment,2,1,133,4.42,0.62,4.8,16.7,153,Gym|AC|Sea View|Doorman|Balcony|Pool|Kitchen,21670,243532,8.9,93,25.2816,55.0549,0.62,0.31,7,1,0,1,0,0,11,0,Buy,2
DXB0174,Dubai,Dubai Hills,Townhouse,3,2,440,4.19,0.81,1.1,18.6,260,Washer|Doorman|WiFi|Balcony|Gym,93662,1335791,7.01,87,24.8416,54.9441,0.81,0.405,5,0,1,0,0,0,13,10,Buy,2
DXB0175,Dubai,Deira,Penthouse,3,3,473,4.42,0.61,6.6,12.5,303,Pool|Gym|Balcony|AC|WiFi|Kitchen|Sea View,75826,928173,8.17,89,25.0703,55.3241,0.61,0.305,7,1,1,1,0,0,11,7,Buy,2
DXB0176,Dubai,JBR,Apartment,0,1,151,4.0,0.47,5.9,19.2,73,Doorman|Sea View|AC|Kitchen|Pool|Washer|WiFi,18651,244594,7.63,80,25.2065,55.3834,0.47,0.235,7,1,1,1,0,0,15,0,Buy,2
DXB0177,Dubai,Business Bay,Studio,3,3,187,4.84,0.55,1.0,6.7,288,Balcony|Pool|WiFi|Parking,27029,314525,8.59,95,25.0187,55.462,0.55,0.275,4,1,1,0,1,0,6,8,Buy,2
DXB0178,Dubai,Business Bay,Apartment,3,4,235,3.95,0.66,7.5,20.2,411,Kitchen|AC|Gym|Sea View|Pool|WiFi|Parking,40760,481399,8.47,87,24.7249,54.989,0.66,0.33,7,1,1,1,1,0,6,0,Buy,2
DXB0179,Dubai,JBR,Townhouse,2,1,481,4.96,0.45,7.6,31.0,28,Doorman|Kitchen|Balcony|AC|Pool,56883,740713,7.68,87,24.9728,55.2094,0.45,0.225,5,1,0,1,0,0,15,10,Buy,2
DXB0180,Dubai,Dubai Marina,Villa,2,2,673,4.6,0.52,0.3,26.1,320,Sea View|Parking|Kitchen|Doorman|AC|Balcony|Gym|WiFi,91969,1083371,8.49,96,24.8211,55.3041,0.52,0.26,8,0,1,1,1,0,14,11,Buy,2
DXB0181,Dubai,Business Bay,Townhouse,2,3,445,3.91,0.77,3.6,10.3,61,Kitchen|Sea View|AC|WiFi|Pool|Parking|Doorman|Balcony,90048,1249914,7.2,83,25.1156,55.4029,0.77,0.385,8,1,1,1,1,0,6,10,Buy,2
DXB0182,Dubai,Dubai Hills,Townhouse,2,3,408,4.62,0.68,5.0,22.1,405,Doorman|Sea View|AC|Washer,72911,1012252,7.2,87,24.7182,55.4586,0.68,0.34,4,0,0,1,0,0,13,10,Buy,2
DXB0183,Dubai,DIFC,Townhouse,1,2,476,4.61,0.55,5.3,24.5,327,Doorman|Sea View|Parking|AC,68801,832629,8.26,90,24.764,55.2947,0.55,0.275,4,0,0,1,1,0,10,10,Buy,2
DXB0184,Dubai,DIFC,Penthouse,1,2,1035,3.86,0.91,3.3,28.5,165,Pool|Gym|WiFi|Doorman|Sea View,247518,3438106,7.2,86,25.0402,55.3431,0.91,0.455,5,1,1,0,0,0,10,7,Buy,2
DXB0185,Dubai,Dubai Hills,Villa,3,4,702,4.28,0.6,5.4,27.9,377,Balcony|Kitchen|Sea View|Doorman|Washer,110691,1511422,7.32,83,25.1787,55.1613,0.6,0.3,5,0,0,0,0,0,13,11,Buy,2
DXB0186,Dubai,Dubai Marina,Villa,4,3,986,3.94,0.71,0.1,16.0,186,Washer|Sea View|Balcony|Parking|Gym|WiFi|Kitchen|AC,183976,2178680,8.44,100,24.9377,55.3173,0.71,0.355,8,0,1,1,1,0,14,11,Buy,2
DXB0187,Dubai,Business Bay,Townhouse,3,2,440,4.34,0.56,3.0,7.2,399,AC|Kitchen|Doorman|Gym|Parking,64754,743199,8.71,90,25.0621,55.3009,0.56,0.28,5,0,0,1,1,0,6,10,Buy,2
DXB0188,Dubai,Business Bay,Villa,3,3,707,4.36,0.63,6.9,19.4,207,Washer|Kitchen|AC|Parking|Pool|Sea View|WiFi,117054,1471551,7.95,88,24.7154,55.1047,0.63,0.315,7,1,1,1,1,0,6,11,Buy,2
DXB0189,Dubai,JBR,Villa,2,1,607,4.28,0.72,4.3,27.9,114,Gym|Washer|Sea View|Kitchen|Parking|WiFi,114854,1482150,7.75,88,25.1878,55.3309,0.72,0.36,6,0,1,0,1,0,15,11,Buy,2
DXB0190,Dubai,Downtown Dubai,Townhouse,2,3,580,3.82,0.54,0.2,31.9,120,Parking|Gym|WiFi|Kitchen|Pool|AC,82309,1074382,7.66,90,24.8461,55.4562,0.54,0.27,6,1,1,1,1,0,12,10,Buy,2
DXB0191,Dubai,Downtown Dubai,Apartment,0,1,177,4.92,0.62,0.9,12.7,213,Sea View|Gym|Parking|Pool|AC|Kitchen,28840,358972,8.03,94,24.8709,55.0844,0.62,0.31,6,1,0,1,1,0,12,0,Buy,2
DXB0192,Dubai,Silicon Oasis,Penthouse,1,1,436,4.45,0.6,4.9,13.2,278,AC|Pool|Gym|Washer|Doorman|Sea View,68748,915075,7.51,86,24.9481,54.9731,0.6,0.3,6,1,0,1,0,0,24,7,Buy,2
DXB0193,Dubai,Dubai Marina,Villa,3,2,712,4.62,0.54,4.2,8.2,153,Balcony|Sea View|Parking|Washer,101041,1342221,7.53,86,25.0404,55.0539,0.54,0.27,4,0,0,0,1,0,14,11,Buy,2
DXB0194,Dubai,Dubai Marina,Apartment,2,3,307,4.38,0.83,4.4,24.0,263,Gym|Washer|AC|WiFi|Kitchen|Sea View|Balcony|Pool,66964,722394,9.27,98,25.2708,55.261,0.83,0.415,8,1,1,1,0,0,14,0,Buy,2
DXB0195,Dubai,Silicon Oasis,Studio,1,1,88,4.86,0.56,1.8,17.3,382,Parking|Sea View|AC|Washer|Gym|Pool,12951,167277,7.74,90,25.2039,55.44,0.56,0.28,6,1,0,1,1,0,24,8,Buy,2
DXB0196,Dubai,JBR,Studio,4,5,214,4.08,0.82,2.3,17.7,49,Parking|Balcony|Kitchen|AC|Doorman,46116,632241,7.29,86,25.1005,54.9573,0.82,0.41,5,0,0,1,1,0,15,8,Buy,2
DXB0197,Dubai,Dubai Hills,Apartment,1,1,187,4.34,0.73,1.4,30.9,390,Washer|WiFi|Pool|Parking|Kitchen|Gym|Doorman,35875,480304,7.47,88,24.83,54.9574,0.73,0.365,7,1,1,0,1,0,13,0,Buy,2
DXB0198,Dubai,Business Bay,Studio,2,3,134,4.57,0.74,4.4,16.7,162,Pool|AC|Washer|Sea View|Gym|Doorman|Kitchen|Balcony,26059,299543,8.7,95,25.0567,55.1981,0.74,0.37,8,1,0,1,0,0,6,8,Buy,2
DXB0199,Dubai,Palm Jumeirah,Penthouse,4,5,2018,3.96,0.78,3.3,26.5,73,Gym|AC|Washer|Kitchen|Doorman|Sea View,413658,5059347,8.18,89,25.1155,55.4948,0.78,0.39,6,0,0,1,0,0,21,7,Buy,2
DXB0200,Dubai,Silicon Oasis,Villa,3,4,373,3.92,0.79,4.7,7.4,391,Washer|Balcony|Sea View|Kitchen|AC|Gym|Doorman|Parking,77439,902405,8.58,90,24.7514,55.4365,0.79,0.395,8,0,0,1,1,0,24,11,Buy,2
DXB0201,Dubai,DIFC,Apartment,4,4,392,4.19,0.56,2.9,20.6,279,Washer|Gym|Kitchen|Pool|AC|Doorman|Sea View|Parking,57690,627975,9.19,91,24.7406,55.3802,0.56,0.28,8,1,0,1,1,0,10,0,Buy,2
DXB0202,Dubai,Palm Jumeirah,Villa,2,3,911,4.45,0.86,5.2,14.7,237,Gym|WiFi|Sea View|Pool|AC|Kitchen|Balcony,205893,2599109,7.92,93,24.8998,55.3017,0.86,0.43,7,1,1,1,0,0,21,11,Buy,2
DXB0203,Dubai,Palm Jumeirah,Townhouse,3,3,884,4.59,0.71,5.9,6.8,6,Pool|Kitchen|Sea View|Washer|Parking|Doorman|WiFi|Gym,164944,2040278,8.08,92,25.0374,55.4746,0.71,0.355,8,1,1,0,1,0,21,10,Buy,2
DXB0204,Dubai,Downtown Dubai,Townhouse,0,1,307,4.63,0.54,4.3,18.5,214,Washer|Gym|Pool|Sea View|WiFi|Balcony|Parking,43567,478694,9.1,94,25.1537,55.1085,0.54,0.27,7,1,1,0,1,0,12,10,Buy,2
DXB0205,Dubai,Palm Jumeirah,Villa,3,3,1212,4.75,0.89,2.0,9.6,339,Sea View|Balcony|Kitchen|Pool|Washer|AC|Gym,283477,3436431,8.25,98,25.2955,55.4562,0.89,0.445,7,1,0,1,0,0,21,11,Buy,2
DXB0206,Dubai,JBR,Apartment,1,2,213,4.81,0.69,5.0,27.7,242,Kitchen|Parking|WiFi|Balcony|Pool|Washer|Doorman,38624,423289,9.12,98,24.7766,55.3956,0.69,0.345,7,1,1,0,1,0,15,0,Buy,2
DXB0207,Dubai,Deira,Penthouse,4,4,651,4.65,0.47,2.5,15.8,101,WiFi|Sea View|Washer|Gym|Parking,80409,933683,8.61,90,24.7526,55.4622,0.47,0.235,5,0,1,0,1,0,11,7,Buy,2
DXB0208,Dubai,JVC,Apartment,3,4,213,4.17,0.64,3.6,20.5,309,WiFi|Doorman|Gym|Pool,35825,461327,7.77,86,25.2516,55.1982,0.64,0.32,4,1,1,0,0,0,16,0,Buy,2
DXB0209,Dubai,Dubai Marina,Penthouse,4,5,1377,4.82,0.55,7.5,29.5,124,WiFi|Pool|Balcony|Doorman,199032,2201567,9.04,95,24.9284,55.4268,0.55,0.275,4,1,1,0,0,0,14,7,Buy,2
DXB0210,Dubai,Deira,Villa,0,1,250,4.77,0.82,2.5,17.1,78,AC|WiFi|Washer|Doorman|Balcony|Parking|Gym|Kitchen,53874,588759,9.15,100,24.8041,55.317,0.82,0.41,8,0,1,1,1,0,11,11,Buy,2
DXB0211,Dubai,Deira,Villa,3,3,376,4.97,0.75,6.6,30.9,289,Pool|Kitchen|Parking|Washer|Balcony|WiFi,74110,824249,8.99,100,25.2537,55.1922,0.75,0.375,6,1,1,0,1,0,11,11,Buy,2
DXB0212,Dubai,Silicon Oasis,Apartment,2,3,149,4.72,0.53,4.1,9.4,99,Kitchen|Washer|Balcony|WiFi|Gym|Parking|Sea View,20753,251526,8.25,90,24.9205,54.9409,0.53,0.265,7,0,1,0,1,0,24,0,Buy,2
DXB0213,Dubai,Deira,Penthouse,1,1,322,3.96,0.9,4.4,18.0,290,Parking|Sea View|Pool|AC|WiFi|Washer,76159,1085025,7.02,85,24.8871,55.2037,0.9,0.45,6,1,1,1,1,0,11,7,Buy,2
DXB0214,Dubai,Deira,Villa,3,2,387,3.93,0.75,1.8,24.5,279,WiFi|Washer|Gym|Doorman|Parking|Pool,76278,987682,7.72,86,24.7912,54.9368,0.75,0.375,6,1,1,0,1,0,11,11,Buy,2
DXB0215,Dubai,Downtown Dubai,Apartment,2,2,332,4.35,0.48,8.0,25.9,111,Doorman|Pool|Gym|Sea View|AC|Washer|Balcony|WiFi,41880,454049,9.22,91,25.2902,55.0435,0.48,0.24,8,1,1,1,0,0,12,0,Buy,2
DXB0216,Dubai,JBR,Studio,0,1,100,3.95,0.59,0.9,6.9,365,Gym|Sea View|WiFi|Washer|AC,15505,204985,7.56,83,25.0057,55.498,0.59,0.295,5,0,1,1,0,0,15,8,Buy,2
